# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 7.896285053778822824e-03 4.787723816276209104e-02 1.124267938841593505e-02 7.344099999999998969e-12 1.512900000000000276e-10 1.252605193441930220e+00 1.399384797852564200e-01 7.896285053778822824e-03 4.787723816276209104e-02 1.124267938841593505e-02 7.344099999999998969e-12 1.512900000000000276e-10 1.252605193441930220e+00 1.399384797852564200e-01
3.500000000000000000e+02 1.485448632174746794e-04 6.155956811742700156e-04 5.228571031753359490e-04 5.994491474520301150e-06 1.526982873000642938e-04 5.140185097830794487e-04 1.050348755498480696e-02 1.485448632174746794e-04 6.155956811742700156e-04 5.228571031753359490e-04 5.994491474520301150e-06 1.526982873000642938e-04 5.140185097830794487e-04 1.050348755498480696e-02
7.000000000000000000e+02 1.451877812089148495e-04 1.056624392666990651e-03 3.312390150266855075e-04 5.760535506586304343e-06 1.595978143884249796e-04 3.600495303801246202e-04 9.725917058166156509e-03 1.451877812089148495e-04 1.056624392666990651e-03 3.312390150266855075e-04 5.760535506586304343e-06 1.595978143884249796e-04 3.600495303801246202e-04 9.725917058166156509e-03
1.050000000000000000e+03 1.299660425400346684e-04 1.718855823436794697e-03 2.650565109125786875e-04 4.947638218385653472e-06 1.307453339094126075e-04 3.203407523490506390e-04 8.822062441810512093e-03 1.299660425400346684e-04 1.718855823436794697e-03 2.650565109125786875e-04 4.947638218385653472e-06 1.307453339094126075e-04 3.203407523490506390e-04 8.822062441810512093e-03
1.400000000000000000e+03 1.296263384419768451e-04 2.032768141591285906e-03 2.421820860357541433e-04 4.949507444986696935e-06 1.190921966334143351e-04 2.931700099191149951e-04 8.343488328440468865e-03 1.296263384419768451e-04 2.032768141591285906e-03 2.421820860357541433e-04 4.949507444986696935e-06 1.190921966334143351e-04 2.931700099191149951e-04 8.343488328440468865e-03
1.750000000000000000e+03 1.361220271122872642e-04 2.113718166745698953e-03 2.419169266293181501e-04 5.005236068291888323e-06 1.167885603695790206e-04 2.751837278104644273e-04 8.162585061942022671e-03 1.361220271122872642e-04 2.113718166745698953e-03 2.419169266293181501e-04 5.005236068291888323e-06 1.167885603695790206e-04 2.751837278104644273e-04 8.162585061942022671e-03
2.100000000000000000e+03 1.363094197393535027e-04 2.251493328821852370e-03 3.001177280526968246e-04 4.829600130072520992e-06 1.021023380031558793e-04 2.806769404058903606e-04 8.030498729775476657e-03 1.363094197393535027e-04 2.251493328821852370e-03 3.001177280526968246e-04 4.829600130072520992e-06 1.021023380031558793e-04 2.806769404058903606e-04 8.030498729775476657e-03
2.450000000000000000e+03 1.474660937682485511e-04 2.130005418671160593e-03 2.424847137335821420e-04 5.273074011874420301e-06 1.181589432131552471e-04 2.609677079541603256e-04 8.047243148525760198e-03 1.474660937682485511e-04 2.130005418671160593e-03 2.424847137335821420e-04 5.273074011874420301e-06 1.181589432131552471e-04 2.609677079541603256e-04 8.047243148525760198e-03
2.800000000000000000e+03 1.579587985458937515e-04 2.058131071562032278e-03 2.489055346519401281e-04 5.540754442999650576e-06 1.238986951898350317e-04 2.522866180464679569e-04 8.016300664098230042e-03 1.579587985458937515e-04 2.058131071562032278e-03 2.489055346519401281e-04 5.540754442999650576e-06 1.238986951898350317e-04 2.522866180464679569e-04 8.016300664098230042e-03
3.150000000000000000e+03 1.482173204267211476e-04 2.053187411420722731e-03 2.547928410885286275e-04 5.573821171832228225e-06 1.234971176218488387e-04 2.723753448646386841e-04 7.966179092492257224e-03 1.482173204267211476e-04 2.053187411420722731e-03 2.547928410885286275e-04 5.573821171832228225e-06 1.234971176218488387e-04 2.723753448646386841e-04 7.966179092492257224e-03
3.500000000000000000e+03 1.570223344281221193e-04 2.001577263585861081e-03 2.787591304036326676e-04 5.783972564092174993e-06 1.250073930390739206e-04 2.555759532556401326e-04 7.944520640934637015e-03 1.570223344281221193e-04 2.001577263585861081e-03 2.787591304036326676e-04 5.783972564092174993e-06 1.250073930390739206e-04 2.555759532556401326e-04 7.944520640934637015e-03
3.850000000000000000e+03 1.579874578840457329e-04 1.986597583924239359e-03 2.919386755900079235e-04 5.868321957229251293e-06 1.237662832090656898e-04 2.468105014240215838e-04 7.918648499454934361e-03 1.579874578840457329e-04 1.986597583924239359e-03 2.919386755900079235e-04 5.868321957229251293e-06 1.237662832090656898e-04 2.468105014240215838e-04 7.918648499454934361e-03
4.200000000000000000e+03 1.272857865703202280e-04 2.412541664636140212e-03 6.639705883405572088e-04 7.271271719475349552e-06 1.036336942928824546e-03 4.511116109927766887e-04 7.399950565470383816e-03 1.272857865703202280e-04 2.412541664636140212e-03 6.639705883405572088e-04 7.271271719475349552e-06 1.036336942928824546e-03 4.511116109927766887e-04 7.399950565470383816e-03
4.550000000000000000e+03 1.552281974666675955e-04 1.971835559431949891e-03 3.088052847050546659e-04 5.980208126421423433e-06 1.219030184104902834e-04 2.405409410867174222e-04 7.871521011681793800e-03 1.552281974666675955e-04 1.971835559431949891e-03 3.088052847050546659e-04 5.980208126421423433e-06 1.219030184104902834e-04 2.405409410867174222e-04 7.871521011681793800e-03
4.900000000000000000e+03 1.975505392505007838e-04 1.954474344331903150e-03 3.262152086993282520e-04 4.468057470850258166e-06 1.251808225271271830e-04 3.015219550262268448e-04 7.846550052018152685e-03 1.975505392505007838e-04 1.954474344331903150e-03 3.262152086993282520e-04 4.468057470850258166e-06 1.251808225271271830e-04 3.015219550262268448e-04 7.846550052018152685e-03
5.250000000000000000e+03 1.552597964627066987e-04 1.964688016927560506e-03 3.134837322855889719e-04 5.902450202109012520e-06 1.244369882023957938e-04 2.369366024254443101e-04 7.840141082318225277e-03 1.552597964627066987e-04 1.964688016927560506e-03 3.134837322855889719e-04 5.902450202109012520e-06 1.244369882023957938e-04 2.369366024254443101e-04 7.840141082318225277e-03
5.600000000000000000e+03 1.578982452266921004e-04 1.962766768218078030e-03 3.156911149599115414e-04 5.939188626232446870e-06 1.231160301800966403e-04 2.297959293861489096e-04 7.837032275783646640e-03 1.578982452266921004e-04 1.962766768218078030e-03 3.156911149599115414e-04 5.939188626232446870e-06 1.231160301800966403e-04 2.297959293861489096e-04 7.837032275783646640e-03
5.950000000000000000e+03 2.150653702365941649e-04 1.952054420304211732e-03 3.101213477009812417e-04 3.540331733656182056e-06 1.199323857745605469e-04 3.799538193656665013e-04 7.854053922894311049e-03 2.150653702365941649e-04 1.952054420304211732e-03 3.101213477009812417e-04 3.540331733656182056e-06 1.199323857745605469e-04 3.799538193656665013e-04 7.854053922894311049e-03
6.300000000000000000e+03 1.612574564014492852e-04 1.967355279088797270e-03 3.234813483879126774e-04 5.760864132784068850e-06 1.288848565007831473e-04 2.209393585471068199e-04 7.817651388132769094e-03 1.612574564014492852e-04 1.967355279088797270e-03 3.234813483879126774e-04 5.760864132784068850e-06 1.288848565007831473e-04 2.209393585471068199e-04 7.817651388132769094e-03
6.650000000000000000e+03 1.728740748315503787e-04 1.968773708680754322e-03 3.113477667477626250e-04 5.235599837662761401e-06 1.176371119941468110e-04 2.228595189180390202e-04 7.839191489083021172e-03 1.728740748315503787e-04 1.968773708680754322e-03 3.113477667477626250e-04 5.235599837662761401e-06 1.176371119941468110e-04 2.228595189180390202e-04 7.839191489083021172e-03
7.000000000000000000e+03 1.629848313765676837e-04 2.006365518147444193e-03 3.066678284113962807e-04 5.835117928178715551e-06 1.043631439070210010e-04 2.161310875961609779e-04 7.834444651106307195e-03 1.629848313765676837e-04 2.006365518147444193e-03 3.066678284113962807e-04 5.835117928178715551e-06 1.043631439070210010e-04 2.161310875961609779e-04 7.834444651106307195e-03
