# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.587290807787053296e-03 2.030775498276916977e-03 6.454034153379710481e-02 2.352246294366022988e-03 1.932100000000000219e-12 7.022500000000000016e-12 2.937639999999999587e-11 5.712100000000000365e-10 6.763244589444785682e-01 2.518099492107702120e-01 4.741504045085267460e-01 4.201155429420303511e-01 2.587290807787053296e-03 2.030775498276916977e-03 6.454034153379710481e-02 2.352246294366022988e-03 1.932100000000000219e-12 7.022500000000000016e-12 2.937639999999999587e-11 5.712100000000000365e-10 6.763244589444785682e-01 2.518099492107702120e-01 4.741504045085267460e-01 4.201155429420303511e-01
3.500000000000000000e+02 1.976523393332114270e-03 6.587847731066836382e-03 1.040299996720969386e-02 4.401989064939160201e-02 4.229464074950417769e-08 1.624569069642293866e-06 1.826912421222380673e-05 1.395640662983598868e-03 3.127140012698889724e-03 5.400583106957621178e-03 7.900137701551367131e-03 7.917571186711405001e-03 1.976523393332114270e-03 6.587847731066836382e-03 1.040299996720969386e-02 4.401989064939160201e-02 4.229464074950417769e-08 1.624569069642293866e-06 1.826912421222380673e-05 1.395640662983598868e-03 3.127140012698889724e-03 5.400583106957621178e-03 7.900137701551367131e-03 7.917571186711405001e-03
7.000000000000000000e+02 1.686573653757722025e-03 5.183905016283283686e-03 9.676851381229619256e-03 4.728534277496888177e-02 9.067080193944215847e-09 2.167916225895544910e-08 8.240905863353738682e-06 1.387727688142550812e-03 2.861453933316502989e-03 3.690406614699689829e-03 6.442308660552081671e-03 7.637132747343090659e-03 1.686573653757722025e-03 5.183905016283283686e-03 9.676851381229619256e-03 4.728534277496888177e-02 9.067080193944215847e-09 2.167916225895544910e-08 8.240905863353738682e-06 1.387727688142550812e-03 2.861453933316502989e-03 3.690406614699689829e-03 6.442308660552081671e-03 7.637132747343090659e-03
1.050000000000000000e+03 1.697857902749777591e-03 4.203095792659607664e-03 1.095912610516591203e-02 5.088317890582799707e-02 1.211984586127390738e-05 8.315822011062966288e-06 8.381525818908129204e-07 1.133069012877843760e-03 3.287459133751982534e-03 3.740088963735038307e-03 5.605555803234989719e-03 6.019182790697758662e-03 1.697857902749777591e-03 4.203095792659607664e-03 1.095912610516591203e-02 5.088317890582799707e-02 1.211984586127390738e-05 8.315822011062966288e-06 8.381525818908129204e-07 1.133069012877843760e-03 3.287459133751982534e-03 3.740088963735038307e-03 5.605555803234989719e-03 6.019182790697758662e-03
1.400000000000000000e+03 1.727221263040335745e-03 4.767202422206642809e-03 1.022195122523149834e-02 4.815571779008699649e-02 3.399049533579309642e-07 1.152656155144677987e-08 3.893447261961690805e-06 1.463038966920840326e-03 1.963376743410471387e-03 2.915041120061400218e-03 5.497900904595161807e-03 7.435450284887627943e-03 1.727221263040335745e-03 4.767202422206642809e-03 1.022195122523149834e-02 4.815571779008699649e-02 3.399049533579309642e-07 1.152656155144677987e-08 3.893447261961690805e-06 1.463038966920840326e-03 1.963376743410471387e-03 2.915041120061400218e-03 5.497900904595161807e-03 7.435450284887627943e-03
1.750000000000000000e+03 1.713196820181420122e-03 4.846809537406033402e-03 1.022880980329840886e-02 4.898238027928830673e-02 1.168398605506139696e-06 5.493103431469805326e-12 3.762609209262719587e-06 1.379220664807129931e-03 1.681474122106388878e-03 2.633137738548694661e-03 5.272281610694031992e-03 6.949386416124130050e-03 1.713196820181420122e-03 4.846809537406033402e-03 1.022880980329840886e-02 4.898238027928830673e-02 1.168398605506139696e-06 5.493103431469805326e-12 3.762609209262719587e-06 1.379220664807129931e-03 1.681474122106388878e-03 2.633137738548694661e-03 5.272281610694031992e-03 6.949386416124130050e-03
2.100000000000000000e+03 1.733195904034875263e-03 5.013498293852492599e-03 1.030828013247574171e-02 4.867696078281322225e-02 1.335630095656078445e-08 1.063974427369651351e-09 4.084477494865040357e-06 1.432669002300318486e-03 1.446556400257924561e-03 2.493248159530767494e-03 5.198336034283523518e-03 7.121251884236492503e-03 1.733195904034875263e-03 5.013498293852492599e-03 1.030828013247574171e-02 4.867696078281322225e-02 1.335630095656078445e-08 1.063974427369651351e-09 4.084477494865040357e-06 1.432669002300318486e-03 1.446556400257924561e-03 2.493248159530767494e-03 5.198336034283523518e-03 7.121251884236492503e-03
2.450000000000000000e+03 1.725571680792859115e-03 5.067217337368008258e-03 1.034246435617421252e-02 4.866037385873671350e-02 2.881144548364700369e-09 2.609004899871930828e-10 4.042812474700460463e-06 1.435410860909697075e-03 1.402843566043996369e-03 2.462154663248583477e-03 5.180050757938428445e-03 7.079888495421546996e-03 1.725571680792859115e-03 5.067217337368008258e-03 1.034246435617421252e-02 4.866037385873671350e-02 2.881144548364700369e-09 2.609004899871930828e-10 4.042812474700460463e-06 1.435410860909697075e-03 1.402843566043996369e-03 2.462154663248583477e-03 5.180050757938428445e-03 7.079888495421546996e-03
2.800000000000000000e+03 1.824526824372665543e-03 4.927605735319379870e-03 1.046699859024794593e-02 4.810966623574834677e-02 4.145394085095028394e-06 2.122665195797045802e-06 3.122386443421139286e-06 1.516193599316789870e-03 1.440067043395185618e-03 2.542518242123112480e-03 5.183916920180050431e-03 7.452287296275167741e-03 1.824526824372665543e-03 4.927605735319379870e-03 1.046699859024794593e-02 4.810966623574834677e-02 4.145394085095028394e-06 2.122665195797045802e-06 3.122386443421139286e-06 1.516193599316789870e-03 1.440067043395185618e-03 2.542518242123112480e-03 5.183916920180050431e-03 7.452287296275167741e-03
3.150000000000000000e+03 1.705761067992703781e-03 5.068150922029625825e-03 1.021066514889769697e-02 4.863668927996117608e-02 1.217964475039364231e-07 2.235331275074341169e-08 5.334083327035880814e-06 1.448238948326523775e-03 1.421381844166387824e-03 2.439525473492526551e-03 5.229310723595839532e-03 7.142750983848059239e-03 1.705761067992703781e-03 5.068150922029625825e-03 1.021066514889769697e-02 4.863668927996117608e-02 1.217964475039364231e-07 2.235331275074341169e-08 5.334083327035880814e-06 1.448238948326523775e-03 1.421381844166387824e-03 2.439525473492526551e-03 5.229310723595839532e-03 7.142750983848059239e-03
3.500000000000000000e+03 1.725992521781118290e-03 5.112672383608130901e-03 9.965501796171817583e-03 4.883453960190983073e-02 2.134641243080161310e-07 9.667695812294084275e-08 9.238324120532969607e-06 1.422800422990332537e-03 1.423977878460534014e-03 2.454217544676977423e-03 5.333963091144204756e-03 7.028538327774793391e-03 1.725992521781118290e-03 5.112672383608130901e-03 9.965501796171817583e-03 4.883453960190983073e-02 2.134641243080161310e-07 9.667695812294084275e-08 9.238324120532969607e-06 1.422800422990332537e-03 1.423977878460534014e-03 2.454217544676977423e-03 5.333963091144204756e-03 7.028538327774793391e-03
3.850000000000000000e+03 1.704612532063798282e-03 5.115123439696171032e-03 1.002397888942821273e-02 4.864751678623840947e-02 1.430376798745448292e-07 1.691952373352025290e-07 9.025494597976350329e-06 1.441380769670174301e-03 1.445183646717347050e-03 2.450258842921774344e-03 5.318950233429666462e-03 7.127503344942474200e-03 1.704612532063798282e-03 5.115123439696171032e-03 1.002397888942821273e-02 4.864751678623840947e-02 1.430376798745448292e-07 1.691952373352025290e-07 9.025494597976350329e-06 1.441380769670174301e-03 1.445183646717347050e-03 2.450258842921774344e-03 5.318950233429666462e-03 7.127503344942474200e-03
4.200000000000000000e+03 1.702578582102913778e-03 5.067127248266739895e-03 1.034281340228765562e-02 4.844767153161649853e-02 1.030223176068688983e-10 1.359521819394603091e-08 3.664201715915029340e-06 1.463600709569419728e-03 1.434192701897051263e-03 2.423911455131945534e-03 5.161502774726893852e-03 7.197307863047956895e-03 1.702578582102913778e-03 5.067127248266739895e-03 1.034281340228765562e-02 4.844767153161649853e-02 1.030223176068688983e-10 1.359521819394603091e-08 3.664201715915029340e-06 1.463600709569419728e-03 1.434192701897051263e-03 2.423911455131945534e-03 5.161502774726893852e-03 7.197307863047956895e-03
4.550000000000000000e+03 1.711945240264343667e-03 5.207732401161208058e-03 1.012212359834092218e-02 4.870295590373451694e-02 5.778525796309613153e-08 6.855755753013483468e-07 6.098661713584843293e-06 1.422163537398165190e-03 1.430527878244751893e-03 2.388573976909875649e-03 5.220370441449631409e-03 7.028741679114456319e-03 1.711945240264343667e-03 5.207732401161208058e-03 1.012212359834092218e-02 4.870295590373451694e-02 5.778525796309613153e-08 6.855755753013483468e-07 6.098661713584843293e-06 1.422163537398165190e-03 1.430527878244751893e-03 2.388573976909875649e-03 5.220370441449631409e-03 7.028741679114456319e-03
4.900000000000000000e+03 1.724298471018871019e-03 5.036044354910611254e-03 1.030291248003762684e-02 4.889041140241867645e-02 1.848162699863219056e-08 7.730941161542840847e-07 3.868608755185747761e-06 1.371493844180646281e-03 1.438473357995503259e-03 2.465629880918662666e-03 5.114312695318373389e-03 6.870543745431127204e-03 1.724298471018871019e-03 5.036044354910611254e-03 1.030291248003762684e-02 4.889041140241867645e-02 1.848162699863219056e-08 7.730941161542840847e-07 3.868608755185747761e-06 1.371493844180646281e-03 1.438473357995503259e-03 2.465629880918662666e-03 5.114312695318373389e-03 6.870543745431127204e-03
5.250000000000000000e+03 1.688636333802927877e-03 5.605037218121083041e-03 8.695707258611032331e-03 4.999350668812779092e-02 3.889086617234476404e-09 3.614701920717801202e-06 5.317568432106816665e-05 1.323107306913148557e-03 1.407847798869069035e-03 2.385844392576643748e-03 6.327199501922084988e-03 6.593346424998329861e-03 1.688636333802927877e-03 5.605037218121083041e-03 8.695707258611032331e-03 4.999350668812779092e-02 3.889086617234476404e-09 3.614701920717801202e-06 5.317568432106816665e-05 1.323107306913148557e-03 1.407847798869069035e-03 2.385844392576643748e-03 6.327199501922084988e-03 6.593346424998329861e-03
5.600000000000000000e+03 1.736143361203186172e-03 5.273799055896623289e-03 9.812637767971175290e-03 4.744078953973717566e-02 7.916994671522490168e-06 1.625392178981706459e-06 2.095156921385773636e-05 1.710663413608045236e-03 1.474556217928611485e-03 2.423079379719009566e-03 5.693184747456312561e-03 7.953131674957819239e-03 1.736143361203186172e-03 5.273799055896623289e-03 9.812637767971175290e-03 4.744078953973717566e-02 7.916994671522490168e-06 1.625392178981706459e-06 2.095156921385773636e-05 1.710663413608045236e-03 1.474556217928611485e-03 2.423079379719009566e-03 5.693184747456312561e-03 7.953131674957819239e-03
5.950000000000000000e+03 1.688636319166412136e-03 5.050707982335269318e-03 1.023211828961546367e-02 4.871749441674503439e-02 8.684155868562805875e-09 2.507449091496173128e-08 5.163016564694699897e-06 1.410566098033141100e-03 1.431191238112283423e-03 2.434400989707018789e-03 5.159595648943319547e-03 7.009835916042227166e-03 1.688636319166412136e-03 5.050707982335269318e-03 1.023211828961546367e-02 4.871749441674503439e-02 8.684155868562805875e-09 2.507449091496173128e-08 5.163016564694699897e-06 1.410566098033141100e-03 1.431191238112283423e-03 2.434400989707018789e-03 5.159595648943319547e-03 7.009835916042227166e-03
