# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.727027026559601684e-03 1.101495880194882553e-03 1.155158404716777332e-03 2.822203085450183946e-03 1.932100000000000219e-12 1.632160000000000105e-11 1.512900000000000276e-10 1.260250000000000068e-09 7.171078445576033467e-01 5.548095461194385569e-01 9.968553308546674874e-01 4.406330605874391182e-01 3.727027026559601684e-03 1.101495880194882553e-03 1.155158404716777332e-03 2.822203085450183946e-03 1.932100000000000219e-12 1.632160000000000105e-11 1.512900000000000276e-10 1.260250000000000068e-09 7.171078445576033467e-01 5.548095461194385569e-01 9.968553308546674874e-01 4.406330605874391182e-01
3.500000000000000000e+02 1.273065313928193861e-03 5.686246477303880283e-03 2.335846934353842663e-02 4.578479809244417886e-02 3.850656074371406204e-07 2.525166701014236714e-06 2.977005530687280486e-04 2.614110939565450400e-03 3.042632967266661707e-03 2.744345673915671129e-03 1.462216041534311443e-02 1.590151462798202950e-02 1.273065313928193861e-03 5.686246477303880283e-03 2.335846934353842663e-02 4.578479809244417886e-02 3.850656074371406204e-07 2.525166701014236714e-06 2.977005530687280486e-04 2.614110939565450400e-03 3.042632967266661707e-03 2.744345673915671129e-03 1.462216041534311443e-02 1.590151462798202950e-02
7.000000000000000000e+02 1.164337841354377108e-03 4.381059168748712568e-03 1.990200885447568693e-02 5.092259683379517926e-02 6.061863574057790451e-07 1.228397864972599701e-06 2.574074420726345995e-04 2.658761242520074706e-03 2.500891082523539963e-03 1.953834468723704160e-03 1.185865914644640591e-02 1.513867068969644222e-02 1.164337841354377108e-03 4.381059168748712568e-03 1.990200885447568693e-02 5.092259683379517926e-02 6.061863574057790451e-07 1.228397864972599701e-06 2.574074420726345995e-04 2.658761242520074706e-03 2.500891082523539963e-03 1.953834468723704160e-03 1.185865914644640591e-02 1.513867068969644222e-02
1.050000000000000000e+03 1.231000191608552048e-03 3.887327544679752139e-03 1.749882045333884042e-02 5.089929631000571220e-02 1.878305682172714281e-05 2.658472646332408046e-06 3.528040307959613405e-04 2.967195623844994922e-03 5.517801460048064009e-03 2.340308266807825544e-03 1.080635830790023511e-02 1.783888187926219518e-02 1.231000191608552048e-03 3.887327544679752139e-03 1.749882045333884042e-02 5.089929631000571220e-02 1.878305682172714281e-05 2.658472646332408046e-06 3.528040307959613405e-04 2.967195623844994922e-03 5.517801460048064009e-03 2.340308266807825544e-03 1.080635830790023511e-02 1.783888187926219518e-02
1.400000000000000000e+03 1.070448377868679374e-03 3.954376247298739544e-03 1.782708405152848979e-02 5.432128169409499580e-02 5.854667331853755644e-07 2.582236818074347964e-07 2.795869206659072972e-04 2.705651379358380102e-03 2.220931671416682875e-03 1.602003536301064819e-03 8.981563526090386232e-03 1.494561636521987182e-02 1.070448377868679374e-03 3.954376247298739544e-03 1.782708405152848979e-02 5.432128169409499580e-02 5.854667331853755644e-07 2.582236818074347964e-07 2.795869206659072972e-04 2.705651379358380102e-03 2.220931671416682875e-03 1.602003536301064819e-03 8.981563526090386232e-03 1.494561636521987182e-02
1.750000000000000000e+03 1.124303137707170644e-03 3.828866297956807878e-03 1.749834791929090819e-02 5.466299015722051596e-02 4.155804584410446956e-07 2.871361843805055602e-07 2.640734828496624654e-04 2.721543405213288584e-03 2.018817907333503910e-03 1.597249643163513571e-03 8.782383811068172202e-03 1.515720964672305840e-02 1.124303137707170644e-03 3.828866297956807878e-03 1.749834791929090819e-02 5.466299015722051596e-02 4.155804584410446956e-07 2.871361843805055602e-07 2.640734828496624654e-04 2.721543405213288584e-03 2.018817907333503910e-03 1.597249643163513571e-03 8.782383811068172202e-03 1.515720964672305840e-02
2.100000000000000000e+03 1.183240045688674098e-03 3.825768499456771304e-03 1.730309871845413239e-02 5.490298720208892924e-02 4.040324730911884135e-07 3.137153734169117642e-07 2.603535704605407903e-04 2.716287574062844525e-03 1.854774621739853184e-03 1.584265723810552792e-03 8.728536128399376481e-03 1.517865212090327778e-02 1.183240045688674098e-03 3.825768499456771304e-03 1.730309871845413239e-02 5.490298720208892924e-02 4.040324730911884135e-07 3.137153734169117642e-07 2.603535704605407903e-04 2.716287574062844525e-03 1.854774621739853184e-03 1.584265723810552792e-03 8.728536128399376481e-03 1.517865212090327778e-02
2.450000000000000000e+03 1.227205094696281942e-03 3.880801344278631340e-03 1.719350773933290763e-02 5.500493498049968677e-02 4.233123101633777384e-07 3.609516671675127543e-07 2.589542052942088121e-04 2.712439927706778667e-03 1.735541769302152964e-03 1.572118032892099370e-03 8.686869214522155089e-03 1.519452594846584965e-02 1.227205094696281942e-03 3.880801344278631340e-03 1.719350773933290763e-02 5.500493498049968677e-02 4.233123101633777384e-07 3.609516671675127543e-07 2.589542052942088121e-04 2.712439927706778667e-03 1.735541769302152964e-03 1.572118032892099370e-03 8.686869214522155089e-03 1.519452594846584965e-02
2.800000000000000000e+03 1.278319627549788593e-03 3.791584560743299637e-03 1.704178767769341796e-02 5.523675886399230517e-02 1.752237826800707472e-07 5.732924612526745346e-07 2.555699277099352179e-04 2.701802980362327019e-03 1.611605651484335124e-03 1.581673680914089022e-03 8.691183046716859442e-03 1.524198220108340107e-02 1.278319627549788593e-03 3.791584560743299637e-03 1.704178767769341796e-02 5.523675886399230517e-02 1.752237826800707472e-07 5.732924612526745346e-07 2.555699277099352179e-04 2.701802980362327019e-03 1.611605651484335124e-03 1.581673680914089022e-03 8.691183046716859442e-03 1.524198220108340107e-02
3.150000000000000000e+03 1.303588632176044641e-03 3.840823452466250818e-03 1.707865259792743645e-02 5.522233219645128477e-02 4.324457930536120737e-07 3.164360045203943350e-07 2.545162223691150791e-04 2.706690318876198761e-03 1.533246591589694161e-03 1.551308025691576845e-03 8.664865623745741582e-03 1.523054537534107751e-02 1.303588632176044641e-03 3.840823452466250818e-03 1.707865259792743645e-02 5.522233219645128477e-02 4.324457930536120737e-07 3.164360045203943350e-07 2.545162223691150791e-04 2.706690318876198761e-03 1.533246591589694161e-03 1.551308025691576845e-03 8.664865623745741582e-03 1.523054537534107751e-02
