# step, loss_train, loss_test, metrics_test
7.700000000000000000e+03 1.555535053302044670e-03 3.592453139339612384e-02 6.631769017775200880e-09 1.359936688965952822e-03 5.941619275924283836e-04 7.555300863779196643e-03 1.555535053302044670e-03 3.592453139339612384e-02 6.631769017775200880e-09 1.359936688965952822e-03 5.941619275924283836e-04 7.555300863779196643e-03
8.050000000000000000e+03 1.556204408290047655e-03 3.592177255738970842e-02 6.453104185043369398e-09 1.360823366755040771e-03 5.939194550459247048e-04 7.553813123533635945e-03 1.556204408290047655e-03 3.592177255738970842e-02 6.453104185043369398e-09 1.360823366755040771e-03 5.939194550459247048e-04 7.553813123533635945e-03
8.400000000000000000e+03 1.556724007778217522e-03 3.591888685664493264e-02 6.484799394512509043e-09 1.361681423406258190e-03 5.936481969309674155e-04 7.553058878341535436e-03 1.556724007778217522e-03 3.591888685664493264e-02 6.484799394512509043e-09 1.361681423406258190e-03 5.936481969309674155e-04 7.553058878341535436e-03
8.750000000000000000e+03 1.557396309886342669e-03 3.591600407797610611e-02 5.164038072361306349e-09 1.362444000117358578e-03 5.934768625325290235e-04 7.552704297677267746e-03 1.557396309886342669e-03 3.591600407797610611e-02 5.164038072361306349e-09 1.362444000117358578e-03 5.934768625325290235e-04 7.552704297677267746e-03
9.100000000000000000e+03 1.557764251395908758e-03 3.591354655813389779e-02 6.096849909167674226e-09 1.363163666165565554e-03 5.931003336854454282e-04 7.552979183979211669e-03 1.557764251395908758e-03 3.591354655813389779e-02 6.096849909167674226e-09 1.363163666165565554e-03 5.931003336854454282e-04 7.552979183979211669e-03
9.450000000000000000e+03 1.558224950100955356e-03 3.591129601609897859e-02 6.030423994987879795e-09 1.363671655928616220e-03 5.926162378661150622e-04 7.553630461146570128e-03 1.558224950100955356e-03 3.591129601609897859e-02 6.030423994987879795e-09 1.363671655928616220e-03 5.926162378661150622e-04 7.553630461146570128e-03
9.800000000000000000e+03 1.541756391499654339e-03 3.592750469627619542e-02 5.095805652123796140e-07 1.368634542295038602e-03 5.961904277989185999e-04 7.546381363583234275e-03 1.541756391499654339e-03 3.592750469627619542e-02 5.095805652123796140e-07 1.368634542295038602e-03 5.961904277989185999e-04 7.546381363583234275e-03
1.015000000000000000e+04 1.560242300785773988e-03 3.590701641864605526e-02 1.738486746349284129e-09 1.364121363364185569e-03 5.914466240014775800e-04 7.554899976126400532e-03 1.560242300785773988e-03 3.590701641864605526e-02 1.738486746349284129e-09 1.364121363364185569e-03 5.914466240014775800e-04 7.554899976126400532e-03
1.050000000000000000e+04 1.560680440649700809e-03 3.590609084367829551e-02 1.984481463943515583e-10 1.363986401351517099e-03 5.903311318565277951e-04 7.555849725211425533e-03 1.560680440649700809e-03 3.590609084367829551e-02 1.984481463943515583e-10 1.363986401351517099e-03 5.903311318565277951e-04 7.555849725211425533e-03
1.085000000000000000e+04 1.559041242378972521e-03 3.590740149542834964e-02 6.369199261657732297e-09 1.364501002786133255e-03 5.897491459329871379e-04 7.555381848971705339e-03 1.559041242378972521e-03 3.590740149542834964e-02 6.369199261657732297e-09 1.364501002786133255e-03 5.897491459329871379e-04 7.555381848971705339e-03
1.120000000000000000e+04 1.559090514297068863e-03 3.590715591634453807e-02 6.492404695790029826e-09 1.364516467203675349e-03 5.888558182998988692e-04 7.555577091098776045e-03 1.559090514297068863e-03 3.590715591634453807e-02 6.492404695790029826e-09 1.364516467203675349e-03 5.888558182998988692e-04 7.555577091098776045e-03
1.155000000000000000e+04 1.559124382364128264e-03 3.590699649621752199e-02 6.625046778743721219e-09 1.364495029751675807e-03 5.879053696378976589e-04 7.555744644984116985e-03 1.559124382364128264e-03 3.590699649621752199e-02 6.625046778743721219e-09 1.364495029751675807e-03 5.879053696378976589e-04 7.555744644984116985e-03
1.190000000000000000e+04 1.559149282371564190e-03 3.590688835413204799e-02 6.768493980404722526e-09 1.364449305900603676e-03 5.869038488168537744e-04 7.555894770792428647e-03 1.559149282371564190e-03 3.590688835413204799e-02 6.768493980404722526e-09 1.364449305900603676e-03 5.869038488168537744e-04 7.555894770792428647e-03
1.225000000000000000e+04 1.559174617905965520e-03 3.590682145993654567e-02 6.868627417910405468e-09 1.364388526077993033e-03 5.858648223146831029e-04 7.556015480328728308e-03 1.559174617905965520e-03 3.590682145993654567e-02 6.868627417910405468e-09 1.364388526077993033e-03 5.858648223146831029e-04 7.556015480328728308e-03
1.260000000000000000e+04 1.559364913641029518e-03 3.590666515540721221e-02 5.404834718829919288e-09 1.364289728292522944e-03 5.847648011171282427e-04 7.556125793226274069e-03 1.559364913641029518e-03 3.590666515540721221e-02 5.404834718829919288e-09 1.364289728292522944e-03 5.847648011171282427e-04 7.556125793226274069e-03
1.295000000000000000e+04 1.559008585687520149e-03 3.590708234447399089e-02 7.288397515600699773e-09 1.364240259761472169e-03 5.836377153988807831e-04 7.556167304586849584e-03 1.559008585687520149e-03 3.590708234447399089e-02 7.288397515600699773e-09 1.364240259761472169e-03 5.836377153988807831e-04 7.556167304586849584e-03
1.330000000000000000e+04 1.558895486164432308e-03 3.590735637599461877e-02 7.468899640701637110e-09 1.364177509073072163e-03 5.825575587703325613e-04 7.556121365962065184e-03 1.558895486164432308e-03 3.590735637599461877e-02 7.468899640701637110e-09 1.364177509073072163e-03 5.825575587703325613e-04 7.556121365962065184e-03
1.365000000000000000e+04 1.558787237038126820e-03 3.590775259715365403e-02 7.656463778723410643e-09 1.364127730076630796e-03 5.814673605946906170e-04 7.555968752432655824e-03 1.558787237038126820e-03 3.590775259715365403e-02 7.656463778723410643e-09 1.364127730076630796e-03 5.814673605946906170e-04 7.555968752432655824e-03
1.400000000000000000e+04 1.544449184857722701e-03 3.590984325372224145e-02 2.440944364270031874e-07 1.361023727147853699e-03 5.870102520229207674e-04 7.566722920378588131e-03 1.544449184857722701e-03 3.590984325372224145e-02 2.440944364270031874e-07 1.361023727147853699e-03 5.870102520229207674e-04 7.566722920378588131e-03
1.435000000000000000e+04 1.558769055791622404e-03 3.590835946298467224e-02 7.855577832799245294e-09 1.364111762940566292e-03 5.795368344427585588e-04 7.555553572796993439e-03 1.558769055791622404e-03 3.590835946298467224e-02 7.855577832799245294e-09 1.364111762940566292e-03 5.795368344427585588e-04 7.555553572796993439e-03
1.470000000000000000e+04 1.553389669931287817e-03 3.590477222315670291e-02 7.490326531360935708e-08 1.364777897463375278e-03 5.813104035071945926e-04 7.561632060625353251e-03 1.553389669931287817e-03 3.590477222315670291e-02 7.490326531360935708e-08 1.364777897463375278e-03 5.813104035071945926e-04 7.561632060625353251e-03
1.505000000000000000e+04 1.559522797893357973e-03 3.590837340581812254e-02 5.910806424245434141e-09 1.364247730847403502e-03 5.782904909048383396e-04 7.554421380584317065e-03 1.559522797893357973e-03 3.590837340581812254e-02 5.910806424245434141e-09 1.364247730847403502e-03 5.782904909048383396e-04 7.554421380584317065e-03
1.540000000000000000e+04 1.549726495611237782e-03 3.589905459350514055e-02 1.743413865326803426e-07 1.361274152798778612e-03 5.828657598327051208e-04 7.572320646922950545e-03 1.549726495611237782e-03 3.589905459350514055e-02 1.743413865326803426e-07 1.361274152798778612e-03 5.828657598327051208e-04 7.572320646922950545e-03
1.575000000000000000e+04 1.557932697006313930e-03 3.590565699173765835e-02 1.880310499211484464e-08 1.364197447252662792e-03 5.786725026878357121e-04 7.557071855475344484e-03 1.557932697006313930e-03 3.590565699173765835e-02 1.880310499211484464e-08 1.364197447252662792e-03 5.786725026878357121e-04 7.557071855475344484e-03
1.610000000000000000e+04 1.560256991492629851e-03 3.590636116211406298e-02 1.143140608500868184e-08 1.360212517258246401e-03 5.779417944911712044e-04 7.558124686982474645e-03 1.560256991492629851e-03 3.590636116211406298e-02 1.143140608500868184e-08 1.360212517258246401e-03 5.779417944911712044e-04 7.558124686982474645e-03
1.645000000000000000e+04 1.575172260660948455e-03 3.590875613163572316e-02 1.151457125384653612e-07 1.296806432411481361e-03 5.736836699919032820e-04 7.609337117281127390e-03 1.575172260660948455e-03 3.590875613163572316e-02 1.151457125384653612e-07 1.296806432411481361e-03 5.736836699919032820e-04 7.609337117281127390e-03
1.680000000000000000e+04 1.573973581168509363e-03 3.591275455351836815e-02 1.391870481973643905e-08 1.326982403105664505e-03 5.740970981253413780e-04 7.574904916998332662e-03 1.573973581168509363e-03 3.591275455351836815e-02 1.391870481973643905e-08 1.326982403105664505e-03 5.740970981253413780e-04 7.574904916998332662e-03
1.715000000000000000e+04 1.563994163470828211e-03 3.590345404987832501e-02 3.138109218233887452e-08 1.347655590051323677e-03 5.772454024401258137e-04 7.569087379281514566e-03 1.563994163470828211e-03 3.590345404987832501e-02 3.138109218233887452e-08 1.347655590051323677e-03 5.772454024401258137e-04 7.569087379281514566e-03
1.750000000000000000e+04 1.559819354360884652e-03 3.590674132419509335e-02 3.118709967096291594e-09 1.378662949529413330e-03 5.786137484376761581e-04 7.537248139268701470e-03 1.559819354360884652e-03 3.590674132419509335e-02 3.118709967096291594e-09 1.378662949529413330e-03 5.786137484376761581e-04 7.537248139268701470e-03
1.785000000000000000e+04 1.560537645780446991e-03 3.590414814185118736e-02 8.671307674798648105e-09 1.363854018507372999e-03 5.785424543943254753e-04 7.553526343128173955e-03 1.560537645780446991e-03 3.590414814185118736e-02 8.671307674798648105e-09 1.363854018507372999e-03 5.785424543943254753e-04 7.553526343128173955e-03
1.820000000000000000e+04 1.539194114987366656e-03 3.587143679052635231e-02 7.910457282363718438e-07 1.349107983169457519e-03 5.927678851019399942e-04 7.614452384472218671e-03 1.539194114987366656e-03 3.587143679052635231e-02 7.910457282363718438e-07 1.349107983169457519e-03 5.927678851019399942e-04 7.614452384472218671e-03
1.855000000000000000e+04 1.562683758159532808e-03 3.590641922727400015e-02 1.654605914177681801e-09 1.362305750858579592e-03 5.780580539935594071e-04 7.550615280086368265e-03 1.562683758159532808e-03 3.590641922727400015e-02 1.654605914177681801e-09 1.362305750858579592e-03 5.780580539935594071e-04 7.550615280086368265e-03
1.890000000000000000e+04 1.560482387609223552e-03 3.590356831208837973e-02 1.076317375585246178e-08 1.362805048502924686e-03 5.788421930941136002e-04 7.554113721986896804e-03 1.560482387609223552e-03 3.590356831208837973e-02 1.076317375585246178e-08 1.362805048502924686e-03 5.788421930941136002e-04 7.554113721986896804e-03
1.925000000000000000e+04 1.561180491080879857e-03 3.590429029502529429e-02 6.602622899570257533e-09 1.363376638873232656e-03 5.786084678612436576e-04 7.552159211729938398e-03 1.561180491080879857e-03 3.590429029502529429e-02 6.602622899570257533e-09 1.363376638873232656e-03 5.786084678612436576e-04 7.552159211729938398e-03
1.960000000000000000e+04 1.562870864757987931e-03 3.590700201931690261e-02 1.088331667343576980e-09 1.363280258526926129e-03 5.780278061673349826e-04 7.548305896308396372e-03 1.562870864757987931e-03 3.590700201931690261e-02 1.088331667343576980e-09 1.363280258526926129e-03 5.780278061673349826e-04 7.548305896308396372e-03
1.995000000000000000e+04 1.560630959279656494e-03 3.590421352755995832e-02 6.888795214756489937e-09 1.364407750087327960e-03 5.787349680632657449e-04 7.551279858330154499e-03 1.560630959279656494e-03 3.590421352755995832e-02 6.888795214756489937e-09 1.364407750087327960e-03 5.787349680632657449e-04 7.551279858330154499e-03
2.030000000000000000e+04 1.560852212295491892e-03 3.590530228449264477e-02 2.583508290851707694e-09 1.367827624729905022e-03 5.785448146238769901e-04 7.546603634428552913e-03 1.560852212295491892e-03 3.590530228449264477e-02 2.583508290851707694e-09 1.367827624729905022e-03 5.785448146238769901e-04 7.546603634428552913e-03
2.065000000000000000e+04 1.561119950994169833e-03 3.590459272005461222e-02 1.377834227970888333e-08 1.356960511433095897e-03 5.785635277178734518e-04 7.557743451460855258e-03 1.561119950994169833e-03 3.590459272005461222e-02 1.377834227970888333e-08 1.356960511433095897e-03 5.785635277178734518e-04 7.557743451460855258e-03
2.100000000000000000e+04 1.560114564400499025e-03 3.590358235564249101e-02 1.002602523769293439e-08 1.363770253911058671e-03 5.787389868475959105e-04 7.552625168720978471e-03 1.560114564400499025e-03 3.590358235564249101e-02 1.002602523769293439e-08 1.363770253911058671e-03 5.787389868475959105e-04 7.552625168720978471e-03
2.135000000000000000e+04 1.560318383705624123e-03 3.590427338643285837e-02 7.315059374188954346e-09 1.364608787687856140e-03 5.785534699116099376e-04 7.550948373189410832e-03 1.560318383705624123e-03 3.590427338643285837e-02 7.315059374188954346e-09 1.364608787687856140e-03 5.785534699116099376e-04 7.550948373189410832e-03
2.170000000000000000e+04 1.560400115371023697e-03 3.590473202422252152e-02 5.747840492958529941e-09 1.365502881272503966e-03 5.784159695972335407e-04 7.549527146720963824e-03 1.560400115371023697e-03 3.590473202422252152e-02 5.747840492958529941e-09 1.365502881272503966e-03 5.784159695972335407e-04 7.549527146720963824e-03
2.205000000000000000e+04 1.553106799937756287e-03 3.590363156956585811e-02 9.533719132559462755e-09 1.381717118711309200e-03 5.804551870294958520e-04 7.539730982315640852e-03 1.553106799937756287e-03 3.590363156956585811e-02 9.533719132559462755e-09 1.381717118711309200e-03 5.804551870294958520e-04 7.539730982315640852e-03
2.240000000000000000e+04 1.560302661277790945e-03 3.590442345100612609e-02 8.346470532585137637e-09 1.363354478084638716e-03 5.783101434872349629e-04 7.551934840717844030e-03 1.560302661277790945e-03 3.590442345100612609e-02 8.346470532585137637e-09 1.363354478084638716e-03 5.783101434872349629e-04 7.551934840717844030e-03
2.275000000000000000e+04 1.560830946375317118e-03 3.590495845257264673e-02 8.285833616840281018e-09 1.360983615956433065e-03 5.781075639359421195e-04 7.553326523842569112e-03 1.560830946375317118e-03 3.590495845257264673e-02 8.285833616840281018e-09 1.360983615956433065e-03 5.781075639359421195e-04 7.553326523842569112e-03
2.310000000000000000e+04 1.560001799196336376e-03 3.590451157811774124e-02 7.716349660653566020e-09 1.364466792658503664e-03 5.782049983724537419e-04 7.550896938448927592e-03 1.560001799196336376e-03 3.590451157811774124e-02 7.716349660653566020e-09 1.364466792658503664e-03 5.782049983724537419e-04 7.550896938448927592e-03
2.345000000000000000e+04 1.554898219556950833e-03 3.588970129555853900e-02 1.491863217423813613e-07 1.338006576726893980e-03 5.811321424607402992e-04 7.595158125892143355e-03 1.554898219556950833e-03 3.588970129555853900e-02 1.491863217423813613e-07 1.338006576726893980e-03 5.811321424607402992e-04 7.595158125892143355e-03
2.380000000000000000e+04 1.559818005729045852e-03 3.590436819744958347e-02 8.443986974893263699e-09 1.364369595076412884e-03 5.780857348828777418e-04 7.551199896977106932e-03 1.559818005729045852e-03 3.590436819744958347e-02 8.443986974893263699e-09 1.364369595076412884e-03 5.780857348828777418e-04 7.551199896977106932e-03
2.415000000000000000e+04 1.561320183008676728e-03 3.590775110429868244e-02 1.242703496478184800e-09 1.365239988197583954e-03 5.774531041417485175e-04 7.545995750007072726e-03 1.561320183008676728e-03 3.590775110429868244e-02 1.242703496478184800e-09 1.365239988197583954e-03 5.774531041417485175e-04 7.545995750007072726e-03
2.450000000000000000e+04 1.559901925670341416e-03 3.590298486016169077e-02 1.311838845435752558e-08 1.361856389630907663e-03 5.779825141694050743e-04 7.554885597966900720e-03 1.559901925670341416e-03 3.590298486016169077e-02 1.311838845435752558e-08 1.361856389630907663e-03 5.779825141694050743e-04 7.554885597966900720e-03
2.485000000000000000e+04 1.561539070804570132e-03 3.590734813440979445e-02 7.872432821289934219e-10 1.365466199899478556e-03 5.772925899676143412e-04 7.545895315881519239e-03 1.561539070804570132e-03 3.590734813440979445e-02 7.872432821289934219e-10 1.365466199899478556e-03 5.772925899676143412e-04 7.545895315881519239e-03
2.520000000000000000e+04 1.559446093271517819e-03 3.590452371894130995e-02 1.130049971916276294e-08 1.362613741174012070e-03 5.778919279586734173e-04 7.552908679123051736e-03 1.559446093271517819e-03 3.590452371894130995e-02 1.130049971916276294e-08 1.362613741174012070e-03 5.778919279586734173e-04 7.552908679123051736e-03
2.555000000000000000e+04 1.556966352678226155e-03 3.588694789579342098e-02 8.199503416991272301e-08 1.355077588290792704e-03 5.796287760903699217e-04 7.579019681590553302e-03 1.556966352678226155e-03 3.588694789579342098e-02 8.199503416991272301e-08 1.355077588290792704e-03 5.796287760903699217e-04 7.579019681590553302e-03
2.590000000000000000e+04 1.547258824323199250e-03 3.586282718892713772e-02 1.862562323547756123e-07 1.400007111046225371e-03 5.832598724913864649e-04 7.565547287646296262e-03 1.547258824323199250e-03 3.586282718892713772e-02 1.862562323547756123e-07 1.400007111046225371e-03 5.832598724913864649e-04 7.565547287646296262e-03
2.625000000000000000e+04 1.559563376013804866e-03 3.590498821424665393e-02 7.627376382682833535e-09 1.364306383840501293e-03 5.775983333244368674e-04 7.550600467144186374e-03 1.559563376013804866e-03 3.590498821424665393e-02 7.627376382682833535e-09 1.364306383840501293e-03 5.775983333244368674e-04 7.550600467144186374e-03
2.660000000000000000e+04 1.559761491972395334e-03 3.590404506254356309e-02 1.241654787096807917e-08 1.359647910219676827e-03 5.775923071584239486e-04 7.555910462506718571e-03 1.559761491972395334e-03 3.590404506254356309e-02 1.241654787096807917e-08 1.359647910219676827e-03 5.775923071584239486e-04 7.555910462506718571e-03
2.695000000000000000e+04 1.550910588580627341e-03 3.588361818710829321e-02 4.601838561812284632e-07 1.287306172395787747e-03 5.845336745743942098e-04 7.655144417328419229e-03 1.550910588580627341e-03 3.588361818710829321e-02 4.601838561812284632e-07 1.287306172395787747e-03 5.845336745743942098e-04 7.655144417328419229e-03
2.730000000000000000e+04 1.558958076034141918e-03 3.590511738452515506e-02 7.622957470466036875e-09 1.365629708722760748e-03 5.775252838957449768e-04 7.549517505125826963e-03 1.558958076034141918e-03 3.590511738452515506e-02 7.622957470466036875e-09 1.365629708722760748e-03 5.775252838957449768e-04 7.549517505125826963e-03
2.765000000000000000e+04 1.577722301173669489e-03 3.594895773691263174e-02 3.485072880713753878e-07 1.369567503523078621e-03 5.745119483910012459e-04 7.490533899564221464e-03 1.577722301173669489e-03 3.594895773691263174e-02 3.485072880713753878e-07 1.369567503523078621e-03 5.745119483910012459e-04 7.490533899564221464e-03
2.800000000000000000e+04 1.593190262231192894e-03 3.596800432680785642e-02 5.872785413883103466e-07 1.334703131078161581e-03 5.743852961519197841e-04 7.495735442475055625e-03 1.593190262231192894e-03 3.596800432680785642e-02 5.872785413883103466e-07 1.334703131078161581e-03 5.743852961519197841e-04 7.495735442475055625e-03
2.835000000000000000e+04 1.559080756232777802e-03 3.590482272966742661e-02 8.592379860921536541e-09 1.364016937337323224e-03 5.773007003050170931e-04 7.551236369109381313e-03 1.559080756232777802e-03 3.590482272966742661e-02 8.592379860921536541e-09 1.364016937337323224e-03 5.773007003050170931e-04 7.551236369109381313e-03
2.870000000000000000e+04 1.559158259662272094e-03 3.590529233504189538e-02 7.351163472185387631e-09 1.364458838148092630e-03 5.771770893882409567e-04 7.550281124782187887e-03 1.559158259662272094e-03 3.590529233504189538e-02 7.351163472185387631e-09 1.364458838148092630e-03 5.771770893882409567e-04 7.550281124782187887e-03
2.905000000000000000e+04 1.558668448172901601e-03 3.590515020642658789e-02 7.650913883863419343e-09 1.366076477540088341e-03 5.772079438238669801e-04 7.549178699982627555e-03 1.558668448172901601e-03 3.590515020642658789e-02 7.650913883863419343e-09 1.366076477540088341e-03 5.772079438238669801e-04 7.549178699982627555e-03
2.940000000000000000e+04 1.559336185870532432e-03 3.590581432356716035e-02 6.096610862681295003e-09 1.364224928473379379e-03 5.769615751650920615e-04 7.549860461806102291e-03 1.559336185870532432e-03 3.590581432356716035e-02 6.096610862681295003e-09 1.364224928473379379e-03 5.769615751650920615e-04 7.549860461806102291e-03
2.975000000000000000e+04 1.558121651549070757e-03 3.589213348280646115e-02 1.094070111971153352e-07 1.332838707855653034e-03 5.785668438796306469e-04 7.595112789837092648e-03 1.558121651549070757e-03 3.589213348280646115e-02 1.094070111971153352e-07 1.332838707855653034e-03 5.785668438796306469e-04 7.595112789837092648e-03
3.010000000000000000e+04 1.559509998375662029e-03 3.590687751104706255e-02 4.050031877361654934e-09 1.364849418046510613e-03 5.767147022673539507e-04 7.548088615750729591e-03 1.559509998375662029e-03 3.590687751104706255e-02 4.050031877361654934e-09 1.364849418046510613e-03 5.767147022673539507e-04 7.548088615750729591e-03
3.045000000000000000e+04 1.543466736846049953e-03 3.583017124134482007e-02 1.565713683090309040e-06 1.321832888547218874e-03 5.911918039100774215e-04 7.679202518420418129e-03 1.543466736846049953e-03 3.583017124134482007e-02 1.565713683090309040e-06 1.321832888547218874e-03 5.911918039100774215e-04 7.679202518420418129e-03
3.080000000000000000e+04 1.540668775781288630e-03 3.591784266806095222e-02 8.641562823841156935e-08 1.437445209981398674e-03 5.813856323815104563e-04 7.480306383862728864e-03 1.540668775781288630e-03 3.591784266806095222e-02 8.641562823841156935e-08 1.437445209981398674e-03 5.813856323815104563e-04 7.480306383862728864e-03
