# step, loss_train, loss_test, metrics_test
6.500000000000000000e+03 1.447479794176787697e-03 4.094695086425537492e-03 8.324673017417081114e-03 1.913430906935659898e-02 6.085290971269245730e-02 4.967772580507237921e-09 1.592867535506190013e-07 5.586429224948609688e-06 2.309865363248970376e-04 2.764673528304169119e-03 1.564014202475362287e-03 2.527444790148691920e-03 5.134335853716782451e-03 8.906063799163879691e-03 1.525936451624090341e-02 1.447479794176787697e-03 4.094695086425537492e-03 8.324673017417081114e-03 1.913430906935659898e-02 6.085290971269245730e-02 4.967772580507237921e-09 1.592867535506190013e-07 5.586429224948609688e-06 2.309865363248970376e-04 2.764673528304169119e-03 1.564014202475362287e-03 2.527444790148691920e-03 5.134335853716782451e-03 8.906063799163879691e-03 1.525936451624090341e-02
7.000000000000000000e+03 1.493544643551473474e-03 4.110327949312477143e-03 8.381853264689020575e-03 1.909280591838053917e-02 6.097714175193744146e-02 7.735435772622058000e-10 7.949571800770169542e-08 5.273132880995811970e-06 2.351044052084074951e-04 2.750593787570205194e-03 1.451439809907546959e-03 2.486684519006243221e-03 5.057676352954023312e-03 8.785039905508034569e-03 1.522365718620393576e-02 1.493544643551473474e-03 4.110327949312477143e-03 8.381853264689020575e-03 1.909280591838053917e-02 6.097714175193744146e-02 7.735435772622058000e-10 7.949571800770169542e-08 5.273132880995811970e-06 2.351044052084074951e-04 2.750593787570205194e-03 1.451439809907546959e-03 2.486684519006243221e-03 5.057676352954023312e-03 8.785039905508034569e-03 1.522365718620393576e-02
7.500000000000000000e+03 1.545656943981514337e-03 4.127854505806401349e-03 8.397480769863328171e-03 1.905988093028679678e-02 6.104776363727616034e-02 6.751081844599410559e-09 6.498920492641867434e-08 5.071223804321770233e-06 2.367360064792463977e-04 2.742377137169522104e-03 1.350792412962804109e-03 2.465295553685931031e-03 5.018910055665145795e-03 8.706356160764065419e-03 1.519017355916597173e-02 1.545656943981514337e-03 4.127854505806401349e-03 8.397480769863328171e-03 1.905988093028679678e-02 6.104776363727616034e-02 6.751081844599410559e-09 6.498920492641867434e-08 5.071223804321770233e-06 2.367360064792463977e-04 2.742377137169522104e-03 1.350792412962804109e-03 2.465295553685931031e-03 5.018910055665145795e-03 8.706356160764065419e-03 1.519017355916597173e-02
8.000000000000000000e+03 1.558559043608345176e-03 4.126859664288115917e-03 8.389885740067010850e-03 1.904293416919070059e-02 6.109677214150590480e-02 8.711316833378545391e-09 5.115304192093550453e-08 5.052641723901013049e-06 2.364519044594035752e-04 2.742681666007469078e-03 1.316379121922735046e-03 2.451626034378161061e-03 4.980793611301228239e-03 8.635909209226523900e-03 1.515541843697136570e-02 1.558559043608345176e-03 4.126859664288115917e-03 8.389885740067010850e-03 1.904293416919070059e-02 6.109677214150590480e-02 8.711316833378545391e-09 5.115304192093550453e-08 5.052641723901013049e-06 2.364519044594035752e-04 2.742681666007469078e-03 1.316379121922735046e-03 2.451626034378161061e-03 4.980793611301228239e-03 8.635909209226523900e-03 1.515541843697136570e-02
8.500000000000000000e+03 1.527364915937504033e-03 4.122180540217850950e-03 8.374512964478098703e-03 1.904268396408796346e-02 6.112138444209003901e-02 6.205152968860266315e-09 4.404055284828786616e-08 5.244718104723253879e-06 2.346573676296056447e-04 2.749706143438844334e-03 1.340985853728823797e-03 2.432703798581273627e-03 4.937030160485017874e-03 8.570454199180756877e-03 1.513158245481541382e-02 1.527364915937504033e-03 4.122180540217850950e-03 8.374512964478098703e-03 1.904268396408796346e-02 6.112138444209003901e-02 6.205152968860266315e-09 4.404055284828786616e-08 5.244718104723253879e-06 2.346573676296056447e-04 2.749706143438844334e-03 1.340985853728823797e-03 2.432703798581273627e-03 4.937030160485017874e-03 8.570454199180756877e-03 1.513158245481541382e-02
9.000000000000000000e+03 1.477114439687711661e-03 4.133841163805588095e-03 8.358196652085909603e-03 1.905310208810097328e-02 6.112968814108236948e-02 3.657745059631416618e-09 4.262105783800307635e-08 5.512772944004128521e-06 2.325952910206010281e-04 2.756675392008644393e-03 1.388064935304528756e-03 2.408246605063343350e-03 4.905290505916716157e-03 8.525424063102951880e-03 1.512789282767416574e-02 1.477114439687711661e-03 4.133841163805588095e-03 8.358196652085909603e-03 1.905310208810097328e-02 6.112968814108236948e-02 3.657745059631416618e-09 4.262105783800307635e-08 5.512772944004128521e-06 2.325952910206010281e-04 2.756675392008644393e-03 1.388064935304528756e-03 2.408246605063343350e-03 4.905290505916716157e-03 8.525424063102951880e-03 1.512789282767416574e-02
9.500000000000000000e+03 1.436919538022448902e-03 4.152807190565164022e-03 8.348716282413100667e-03 1.906161952576748003e-02 6.112924684398277769e-02 2.583796752540409706e-09 4.219553451070824508e-08 5.672219886659285569e-06 2.315755193271196969e-04 2.759121263701355686e-03 1.423226146710120056e-03 2.389099679146199345e-03 4.891189734797476117e-03 8.505017633436674773e-03 1.513036827569331187e-02 1.436919538022448902e-03 4.152807190565164022e-03 8.348716282413100667e-03 1.906161952576748003e-02 6.112924684398277769e-02 2.583796752540409706e-09 4.219553451070824508e-08 5.672219886659285569e-06 2.315755193271196969e-04 2.759121263701355686e-03 1.423226146710120056e-03 2.389099679146199345e-03 4.891189734797476117e-03 8.505017633436674773e-03 1.513036827569331187e-02
1.000000000000000000e+04 1.419821858181656311e-03 4.141822463296663051e-03 8.172939732788417344e-03 1.955186054197389015e-02 6.094684848841491059e-02 4.493528395714580690e-08 3.880251779772387218e-08 7.388461654195841314e-06 2.133097692930670611e-04 2.751417740982431588e-03 1.437369782918120932e-03 2.418717517084238624e-03 4.935296048940085098e-03 8.360748952381015509e-03 1.512474401253491481e-02 1.419821858181656311e-03 4.141822463296663051e-03 8.172939732788417344e-03 1.955186054197389015e-02 6.094684848841491059e-02 4.493528395714580690e-08 3.880251779772387218e-08 7.388461654195841314e-06 2.133097692930670611e-04 2.751417740982431588e-03 1.437369782918120932e-03 2.418717517084238624e-03 4.935296048940085098e-03 8.360748952381015509e-03 1.512474401253491481e-02
1.050000000000000000e+04 1.403376967818815990e-03 4.169508805450463859e-03 8.347054448998136866e-03 1.906895472544412398e-02 6.112262136328110163e-02 2.435586260467668634e-09 3.923194650643725982e-08 5.747317023729883669e-06 2.313922554978009995e-04 2.758957004753111349e-03 1.440411491507492207e-03 2.378045181711258525e-03 4.878070415813474774e-03 8.490383097926585895e-03 1.512839332895953362e-02 1.403376967818815990e-03 4.169508805450463859e-03 8.347054448998136866e-03 1.906895472544412398e-02 6.112262136328110163e-02 2.435586260467668634e-09 3.923194650643725982e-08 5.747317023729883669e-06 2.313922554978009995e-04 2.758957004753111349e-03 1.440411491507492207e-03 2.378045181711258525e-03 4.878070415813474774e-03 8.490383097926585895e-03 1.512839332895953362e-02
1.100000000000000000e+04 1.391501327265665371e-03 4.190523946254044556e-03 8.498111004687173425e-03 1.871879684305653019e-02 6.126758453401155713e-02 1.914326105398623574e-09 3.055281028729697916e-07 4.401777011944283000e-06 2.449809795219077603e-04 2.761771788187279003e-03 1.440570507481363531e-03 2.354453054824386625e-03 4.832337684824016856e-03 8.601110847622342459e-03 1.512378811891401144e-02 1.391501327265665371e-03 4.190523946254044556e-03 8.498111004687173425e-03 1.871879684305653019e-02 6.126758453401155713e-02 1.914326105398623574e-09 3.055281028729697916e-07 4.401777011944283000e-06 2.449809795219077603e-04 2.761771788187279003e-03 1.440570507481363531e-03 2.354453054824386625e-03 4.832337684824016856e-03 8.601110847622342459e-03 1.512378811891401144e-02
1.150000000000000000e+04 1.388244569440909857e-03 4.172898747226217071e-03 8.349479177989994200e-03 1.907224808412217101e-02 6.111585962688326906e-02 2.695903929481592776e-09 3.920913379446703872e-08 5.767709202668334392e-06 2.314878185518849392e-04 2.758356688156095478e-03 1.439604621864805454e-03 2.378948508868661705e-03 4.868895947140857751e-03 8.483094054014636565e-03 1.512531931354207243e-02 1.388244569440909857e-03 4.172898747226217071e-03 8.349479177989994200e-03 1.907224808412217101e-02 6.111585962688326906e-02 2.695903929481592776e-09 3.920913379446703872e-08 5.767709202668334392e-06 2.314878185518849392e-04 2.758356688156095478e-03 1.439604621864805454e-03 2.378948508868661705e-03 4.868895947140857751e-03 8.483094054014636565e-03 1.512531931354207243e-02
1.200000000000000000e+04 1.381958993958085080e-03 4.174638582253699728e-03 8.359709947144204970e-03 1.905016017270967296e-02 6.112217426804358866e-02 2.436238027113732304e-09 5.336444189332187397e-08 5.634185799774377885e-06 2.324734558065094745e-04 2.758254217153411052e-03 1.439436822757006506e-03 2.378095289369862482e-03 4.862368016202173876e-03 8.487211570471381653e-03 1.512365443197016129e-02 1.381958993958085080e-03 4.174638582253699728e-03 8.359709947144204970e-03 1.905016017270967296e-02 6.112217426804358866e-02 2.436238027113732304e-09 5.336444189332187397e-08 5.634185799774377885e-06 2.324734558065094745e-04 2.758254217153411052e-03 1.439436822757006506e-03 2.378095289369862482e-03 4.862368016202173876e-03 8.487211570471381653e-03 1.512365443197016129e-02
1.250000000000000000e+04 1.377026289379985847e-03 4.173048481265747255e-03 8.350198571775298631e-03 1.907316334747994127e-02 6.110901947746975871e-02 3.183261721678539546e-09 4.279770508217051310e-08 5.738488817016508433e-06 2.316805446488481889e-04 2.757754826044988769e-03 1.439558927566894023e-03 2.381232501265642329e-03 4.862491808618497717e-03 8.477771294078242925e-03 1.512295684430236056e-02 1.377026289379985847e-03 4.173048481265747255e-03 8.350198571775298631e-03 1.907316334747994127e-02 6.110901947746975871e-02 3.183261721678539546e-09 4.279770508217051310e-08 5.738488817016508433e-06 2.316805446488481889e-04 2.757754826044988769e-03 1.439558927566894023e-03 2.381232501265642329e-03 4.862491808618497717e-03 8.477771294078242925e-03 1.512295684430236056e-02
1.300000000000000000e+04 1.372946831160229073e-03 4.171366116622169523e-03 8.348456388212167900e-03 1.907743202121129147e-02 6.110328417866374429e-02 2.702102230126267687e-09 3.999721716667720157e-08 5.776293706345195473e-06 2.315981873301806247e-04 2.757603603163063296e-03 1.439646222654525397e-03 2.383287511327549305e-03 4.860564545117893910e-03 8.474210173768174578e-03 1.512194809413704155e-02 1.372946831160229073e-03 4.171366116622169523e-03 8.348456388212167900e-03 1.907743202121129147e-02 6.110328417866374429e-02 2.702102230126267687e-09 3.999721716667720157e-08 5.776293706345195473e-06 2.315981873301806247e-04 2.757603603163063296e-03 1.439646222654525397e-03 2.383287511327549305e-03 4.860564545117893910e-03 8.474210173768174578e-03 1.512194809413704155e-02
1.350000000000000000e+04 1.370287648484333270e-03 4.169061598519195957e-03 8.343827717291914942e-03 1.909113799564568850e-02 6.109077645433819148e-02 8.848839816525388384e-09 4.364800708914834536e-08 5.723590630310366243e-06 2.309131992117181831e-04 2.757089471152424694e-03 1.438778138893197439e-03 2.386071605207683473e-03 4.859625629000287848e-03 8.468447414537189771e-03 1.512321185553342461e-02 1.370287648484333270e-03 4.169061598519195957e-03 8.343827717291914942e-03 1.909113799564568850e-02 6.109077645433819148e-02 8.848839816525388384e-09 4.364800708914834536e-08 5.723590630310366243e-06 2.309131992117181831e-04 2.757089471152424694e-03 1.438778138893197439e-03 2.386071605207683473e-03 4.859625629000287848e-03 8.468447414537189771e-03 1.512321185553342461e-02
1.400000000000000000e+04 1.367297350679287865e-03 4.175972392488610206e-03 8.421773643334667242e-03 1.892232764307849938e-02 6.116757103942502272e-02 1.836258587328174104e-08 2.209137582380179632e-07 4.673855276293251509e-06 2.371696968059710696e-04 2.755140249218898663e-03 1.436700121501607343e-03 2.374330519685749312e-03 4.832154620672647789e-03 8.518237241293189974e-03 1.511382763186702553e-02 1.367297350679287865e-03 4.175972392488610206e-03 8.421773643334667242e-03 1.892232764307849938e-02 6.116757103942502272e-02 1.836258587328174104e-08 2.209137582380179632e-07 4.673855276293251509e-06 2.371696968059710696e-04 2.755140249218898663e-03 1.436700121501607343e-03 2.374330519685749312e-03 4.832154620672647789e-03 8.518237241293189974e-03 1.511382763186702553e-02
1.450000000000000000e+04 1.366990679140435731e-03 4.162778170102574178e-03 8.348952928083205535e-03 1.907750001686122840e-02 6.108933302882926797e-02 2.117109949410507179e-09 3.834364418588192434e-08 5.810201998961201682e-06 2.318151979104364545e-04 2.757321888403684463e-03 1.435528382656567391e-03 2.390753818983142390e-03 4.853815814509682830e-03 8.468735183739816569e-03 1.512014857518792672e-02 1.366990679140435731e-03 4.162778170102574178e-03 8.348952928083205535e-03 1.907750001686122840e-02 6.108933302882926797e-02 2.117109949410507179e-09 3.834364418588192434e-08 5.810201998961201682e-06 2.318151979104364545e-04 2.757321888403684463e-03 1.435528382656567391e-03 2.390753818983142390e-03 4.853815814509682830e-03 8.468735183739816569e-03 1.512014857518792672e-02
1.500000000000000000e+04 1.368136539490289513e-03 4.158958220418657210e-03 8.335979787772299088e-03 1.911965716016181260e-02 6.109418250598087213e-02 6.242686908131306688e-08 1.083522542195300003e-07 5.062954049344907714e-06 2.270913735954474500e-04 2.742581267125537414e-03 1.431533076413974348e-03 2.394765136941613953e-03 4.853195021168673837e-03 8.453750663229033652e-03 1.511234598956279727e-02 1.368136539490289513e-03 4.158958220418657210e-03 8.335979787772299088e-03 1.911965716016181260e-02 6.109418250598087213e-02 6.242686908131306688e-08 1.083522542195300003e-07 5.062954049344907714e-06 2.270913735954474500e-04 2.742581267125537414e-03 1.431533076413974348e-03 2.394765136941613953e-03 4.853195021168673837e-03 8.453750663229033652e-03 1.511234598956279727e-02
1.550000000000000000e+04 1.367482764413220381e-03 4.163179840895018038e-03 8.386023390865740210e-03 1.903798611882375619e-02 6.093869857222507236e-02 9.644220643817272816e-08 1.094875345503381750e-07 5.839037578709399479e-06 2.368160020666987991e-04 2.795068178621398433e-03 1.431107897921977479e-03 2.388697997843540390e-03 4.837666176416666880e-03 8.494799274464474512e-03 1.520882481201341584e-02 1.367482764413220381e-03 4.163179840895018038e-03 8.386023390865740210e-03 1.903798611882375619e-02 6.093869857222507236e-02 9.644220643817272816e-08 1.094875345503381750e-07 5.839037578709399479e-06 2.368160020666987991e-04 2.795068178621398433e-03 1.431107897921977479e-03 2.388697997843540390e-03 4.837666176416666880e-03 8.494799274464474512e-03 1.520882481201341584e-02
1.600000000000000000e+04 1.368189124462592917e-03 4.148581452676352276e-03 8.347406870008450622e-03 1.907644941224967763e-02 6.107075363000432494e-02 7.461658314136100942e-09 9.662603268812784060e-09 6.306301125848250803e-06 2.330579312035240143e-04 2.760970355162739674e-03 1.423216644569593164e-03 2.400722825178924855e-03 4.848346197460304090e-03 8.465334119107246341e-03 1.512117595336228207e-02 1.368189124462592917e-03 4.148581452676352276e-03 8.347406870008450622e-03 1.907644941224967763e-02 6.107075363000432494e-02 7.461658314136100942e-09 9.662603268812784060e-09 6.306301125848250803e-06 2.330579312035240143e-04 2.760970355162739674e-03 1.423216644569593164e-03 2.400722825178924855e-03 4.848346197460304090e-03 8.465334119107246341e-03 1.512117595336228207e-02
1.650000000000000000e+04 1.372846137957280848e-03 4.143394584531742350e-03 8.312230945644087654e-03 1.916812259814229882e-02 6.101604478703100132e-02 1.032150037915274993e-07 6.709309432284254557e-08 5.564280822969975886e-06 2.266003657065953833e-04 2.756359128819751200e-03 1.415615557098305914e-03 2.406854071140155336e-03 4.855296540812004819e-03 8.441054569194599358e-03 1.513755911230721743e-02 1.372846137957280848e-03 4.143394584531742350e-03 8.312230945644087654e-03 1.916812259814229882e-02 6.101604478703100132e-02 1.032150037915274993e-07 6.709309432284254557e-08 5.564280822969975886e-06 2.266003657065953833e-04 2.756359128819751200e-03 1.415615557098305914e-03 2.406854071140155336e-03 4.855296540812004819e-03 8.441054569194599358e-03 1.513755911230721743e-02
1.700000000000000000e+04 1.374594082051936459e-03 4.136344023402995819e-03 8.321217916325342537e-03 1.913183254704835246e-02 6.104536629945117587e-02 7.229160463584647980e-12 9.805417587547915775e-09 6.239989575074104749e-06 2.298435194944746204e-04 2.756490514600661024e-03 1.409343055458417123e-03 2.408769406694946224e-03 4.851163543524585932e-03 8.447278231687777375e-03 1.512286558521657408e-02 1.374594082051936459e-03 4.136344023402995819e-03 8.321217916325342537e-03 1.913183254704835246e-02 6.104536629945117587e-02 7.229160463584647980e-12 9.805417587547915775e-09 6.239989575074104749e-06 2.298435194944746204e-04 2.756490514600661024e-03 1.409343055458417123e-03 2.408769406694946224e-03 4.851163543524585932e-03 8.447278231687777375e-03 1.512286558521657408e-02
1.750000000000000000e+04 1.379868700775119597e-03 4.134717305476568079e-03 8.353117516868641818e-03 1.907812905473744991e-02 6.102191160401372605e-02 2.496693821401279161e-08 5.413136524089004642e-08 5.765163207603083570e-06 2.319422003983303182e-04 2.764651692169404606e-03 1.400958064171566606e-03 2.402779774918598760e-03 4.837469313442277832e-03 8.467098669764106314e-03 1.514669112245744902e-02 1.379868700775119597e-03 4.134717305476568079e-03 8.353117516868641818e-03 1.907812905473744991e-02 6.102191160401372605e-02 2.496693821401279161e-08 5.413136524089004642e-08 5.765163207603083570e-06 2.319422003983303182e-04 2.764651692169404606e-03 1.400958064171566606e-03 2.402779774918598760e-03 4.837469313442277832e-03 8.467098669764106314e-03 1.514669112245744902e-02
1.800000000000000000e+04 1.386550924972205882e-03 4.127508478389930319e-03 8.355488191108486132e-03 1.907565321045542189e-02 6.095192954253948053e-02 7.638294211443229614e-09 1.131975482134974275e-08 6.722351876942696559e-06 2.373326864664499923e-04 2.795108977893048362e-03 1.394933975069432642e-03 2.402893031921656854e-03 4.835573586510084551e-03 8.469778980188462369e-03 1.517304286021183349e-02 1.386550924972205882e-03 4.127508478389930319e-03 8.355488191108486132e-03 1.907565321045542189e-02 6.095192954253948053e-02 7.638294211443229614e-09 1.131975482134974275e-08 6.722351876942696559e-06 2.373326864664499923e-04 2.795108977893048362e-03 1.394933975069432642e-03 2.402893031921656854e-03 4.835573586510084551e-03 8.469778980188462369e-03 1.517304286021183349e-02
